Interactor_A_ID,Interactor_B_ID,Interactor_A_Name,Interactor_B_Name,Interactor_A_Alias,Interactor_B_Alias,Interaction_detection_methods,First_author,Publications,Interactor_A_Taxonomy,Interactor_B_Taxonomy,Interaction_type,Source_database,Interaction_identifier,Confidence_score,EntrezA,EntrezB,HIDA,HIDB,osEntrezA,osEntrezB,Methods
Q16531,Q86VP6,DDB1_HUMAN(gene name),CAND1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:15448697,9606,9606,psi-mi:MI:0915,biogrid,477798,0.478685700642917,1642,55832,1448,10202,13194,71902,affinity chromatography technology
Q13148,Q13617,TADBP_HUMAN(gene name),CUL2_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26751167,9606,9606,psi-mi:MI:0915,biogrid,1508092,0.478685700642917,23435,8453,7221,2662,230908,71745,affinity chromatography technology
Q13148,Q13618,TADBP_HUMAN(gene name),CUL3_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,686580,0.478685700642917,23435,8452,7221,2661,230908,26554,affinity chromatography technology
Q96CW1,Q9UM54,AP2M1_HUMAN(gene name),MYO6_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26950368,9606,9606,psi-mi:MI:0915,biogrid,2205612,0.478685700642917,1173,4646,3000,56417,11773,17920,affinity chromatography technology
Q13618,Q93008,CUL3_HUMAN(gene name),USP9X_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,686640,0.478685700642917,8452,8239,2661,3418,26554,22284,affinity chromatography technology
Q13618,Q15437,CUL3_HUMAN(gene name),SC23B_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,686385,0.478685700642917,8452,10483,2661,74571,26554,27054,affinity chromatography technology
Q13618,Q15436,CUL3_HUMAN(gene name),SC23A_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,686901,0.478685700642917,8452,10484,2661,4642,26554,20334,affinity chromatography technology
Q13618,Q14974,CUL3_HUMAN(gene name),IMB1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,687067,0.478685700642917,8452,3837,2661,1707,26554,16211,affinity chromatography technology
Q13617,Q9UPQ9,CUL2_HUMAN(gene name),TNR6B_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,688317,0.478685700642917,8453,23112,2662,66194,71745,213988,affinity chromatography technology
Q13617,Q15436,CUL2_HUMAN(gene name),SC23A_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,688276,0.478685700642917,8453,10484,2662,4642,71745,20334,affinity chromatography technology
Q13616,Q15436,CUL1_HUMAN(gene name),SC23A_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,689178,0.478685700642917,8454,10484,2663,4642,26965,20334,affinity chromatography technology
O75489,O75489,NDUS3_HUMAN(gene name),NDUS3_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:27499296,9606,9606,psi-mi:MI:0915,biogrid,1524354,0.478685700642917,4722,4722,3346,3346,68349,68349,affinity chromatography technology
O60641,Q10567,AP180_HUMAN(gene name),AP1B1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:12538641,9606,9606,psi-mi:MI:0915,biogrid,721706,0.478685700642917,9892,162,8429,21972,20616,11764,affinity chromatography technology
P61981,Q9NZQ3,1433G_HUMAN(gene name),SPN90_HUMAN(gene name),-,-,psi-mi:MI:0006,-,pubmed:17353931,9606,9606,psi-mi:MI:0915,intact,EBI-1071419,0.478685700642917,7532,51517,22725,9514,22628,80987,anti bait coimmunoprecipitation
O95782,P49407,AP2A1_HUMAN(gene name),ARRB1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:16709866,9606,9606,psi-mi:MI:0915,biogrid,868733,0.478685700642917,160,408,68997,2981,11771,109689,affinity chromatography technology
P61160,Q13618,ARP2_HUMAN(gene name),CUL3_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,686688,0.478685700642917,10097,8452,4181,2661,66713,26554,affinity chromatography technology
P02786,P63104,TFR1_HUMAN(gene name),1433Z_HUMAN(gene name),-,-,psi-mi:MI:0096,-,pubmed:15161933,9606,9606,psi-mi:MI:0915,mint,3319281,0.478685700642917,7037,7534,2429,56528,22042,22631,pull down
P55786,Q13618,PSA_HUMAN(gene name),CUL3_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,686673,0.478685700642917,9520,8452,36199,2661,19155,26554,affinity chromatography technology
P54886,Q13618,P5CS_HUMAN(gene name),CUL3_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,686610,0.478685700642917,5832,8452,2142,2661,56454,26554,affinity chromatography technology
P05129,P61981,KPCG_HUMAN(gene name),1433G_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:10433554,9606,9606,psi-mi:MI:0915,biogrid,280344,0.478685700642917,5582,7532,20602,22725,18752,22628,affinity chromatography technology
P05141,Q13148,ADT2_HUMAN(gene name),TADBP_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:20020773,9606,9606,psi-mi:MI:0915,biogrid,913275,0.478685700642917,292,23435,55557,7221,11740,230908,affinity chromatography technology
P05141,Q13616,ADT2_HUMAN(gene name),CUL1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,689274,0.478685700642917,292,8454,55557,2663,11740,26965,affinity chromatography technology
P05141,Q13617,ADT2_HUMAN(gene name),CUL2_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,688288,0.478685700642917,292,8453,55557,2662,11740,71745,affinity chromatography technology
P05141,Q13618,ADT2_HUMAN(gene name),CUL3_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,687139,0.478685700642917,292,8452,55557,2661,11740,26554,affinity chromatography technology
P50402,Q13618,EMD_HUMAN(gene name),CUL3_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,686700,0.478685700642917,2010,8452,91,2661,13726,26554,affinity chromatography technology
P50402,Q13617,EMD_HUMAN(gene name),CUL2_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,688076,0.478685700642917,2010,8453,91,2662,13726,71745,affinity chromatography technology
P49407,Q13618,ARRB1_HUMAN(gene name),CUL3_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:27155323,9606,9606,psi-mi:MI:0915,biogrid,1521139,0.478685700642917,408,8452,2981,2661,109689,26554,affinity chromatography technology
P49327,Q13618,FAS_HUMAN(gene name),CUL3_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,686928,0.478685700642917,2194,8452,55800,2661,14104,26554,affinity chromatography technology
P48729,Q9Y4W6,KC1A_HUMAN(gene name),AFG32_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:27684187,9606,9606,psi-mi:MI:0915,biogrid,2472307,0.478685700642917,1452,10939,111694,4947,93687,69597,affinity chromatography technology
P48729,Q14974,KC1A_HUMAN(gene name),IMB1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:29593330,9606,9606,psi-mi:MI:0915,biogrid,2532850,0.478685700642917,1452,3837,111694,1707,93687,16211,affinity chromatography technology
P48729,Q06210,KC1A_HUMAN(gene name),GFPT1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:27684187,9606,9606,psi-mi:MI:0915,biogrid,2470934,0.478685700642917,1452,2673,111694,68220,93687,14583,affinity chromatography technology
O00264,Q13618,PGRC1_HUMAN(gene name),CUL3_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,686959,0.478685700642917,10857,8452,48457,2661,53328,26554,affinity chromatography technology
P46781,Q13618,RS9_HUMAN(gene name),CUL3_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,687136,0.478685700642917,6203,8452,68145,2661,76846,26554,affinity chromatography technology
P46781,Q13617,RS9_HUMAN(gene name),CUL2_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,688269,0.478685700642917,6203,8453,68145,2662,76846,71745,affinity chromatography technology
P46781,Q13616,RS9_HUMAN(gene name),CUL1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,688987,0.478685700642917,6203,8454,68145,2663,76846,26965,affinity chromatography technology
P46781,Q13148,RS9_HUMAN(gene name),TADBP_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:20020773,9606,9606,psi-mi:MI:0915,biogrid,913276,0.478685700642917,6203,23435,68145,7221,76846,230908,affinity chromatography technology
P46531,Q96PU5,NOTC1_HUMAN(gene name),NED4L_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:23886940,9606,9606,psi-mi:MI:0915,biogrid,882801,0.478685700642917,4851,23327,32049,86986,18128,83814,affinity chromatography technology
P35613,Q86VP6,BASI_HUMAN(gene name),CAND1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,690845,0.478685700642917,682,55832,1308,10202,12215,71902,affinity chromatography technology
P35580,Q13616,MYH10_HUMAN(gene name),CUL1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,688907,0.478685700642917,4628,8454,55941,2663,77579,26965,affinity chromatography technology
P30084,P63104,ECHM_HUMAN(gene name),1433Z_HUMAN(gene name),-,-,psi-mi:MI:0096,-,pubmed:15161933,9606,9606,psi-mi:MI:0915,mint,3304365,0.478685700642917,1892,7534,3018,56528,93747,22631,pull down
P27824,Q9UKU6,CALX_HUMAN(gene name),TRHDE_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:28514442,9606,9606,psi-mi:MI:0915,biogrid,2269948,0.478685700642917,821,29953,1324,75007,12330,237553,affinity chromatography technology
P27824,Q13618,CALX_HUMAN(gene name),CUL3_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,686466,0.478685700642917,821,8452,1324,2661,12330,26554,affinity chromatography technology
P11021,P35613,BIP_HUMAN(gene name),BASI_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:28117675,9606,9606,psi-mi:MI:0915,biogrid,2463392,0.478685700642917,3309,682,3908,1308,14828,12215,affinity chromatography technology
P26640,P63104,SYVC_HUMAN(gene name),1433Z_HUMAN(gene name),-,-,psi-mi:MI:0096,-,pubmed:15161933,9606,9606,psi-mi:MI:0915,mint,3318588,0.478685700642917,7407,7534,4587,56528,22321,22631,pull down
O14980,P61160,XPO1_HUMAN(gene name),ARP2_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26673895,9606,9606,psi-mi:MI:0915,biogrid,1439669,0.478685700642917,7514,10097,2554,4181,103573,66713,affinity chromatography technology
O14980,P61981,XPO1_HUMAN(gene name),1433G_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26673895,9606,9606,psi-mi:MI:0915,biogrid,1439860,0.478685700642917,7514,7532,2554,22725,103573,22628,affinity chromatography technology
O14980,Q10567,XPO1_HUMAN(gene name),AP1B1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26673895,9606,9606,psi-mi:MI:0915,biogrid,1439559,0.478685700642917,7514,162,2554,21972,103573,11764,affinity chromatography technology
O14980,Q13144,XPO1_HUMAN(gene name),EI2BE_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26673895,9606,9606,psi-mi:MI:0915,biogrid,1439409,0.478685700642917,7514,8893,2554,2903,103573,224045,affinity chromatography technology
O14980,Q8TC07,XPO1_HUMAN(gene name),TBC15_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26673895,9606,9606,psi-mi:MI:0915,biogrid,1439540,0.478685700642917,7514,64786,2554,11249,103573,66687,affinity chromatography technology
P25054,P63104,APC_HUMAN(gene name),1433Z_HUMAN(gene name),-,-,psi-mi:MI:0096,-,pubmed:15161933,9606,9606,psi-mi:MI:0915,mint,3296068,0.478685700642917,324,7534,30950,56528,11789,22631,pull down
P25054,P48730,APC_HUMAN(gene name),KC1D_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:29045831,9606,9606,psi-mi:MI:0915,biogrid,2375573,0.478685700642917,324,1453,30950,74841,11789,104318,affinity chromatography technology
O15066,P20339,KIF3B_HUMAN(gene name),RAB5A_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:12832475,9606,9606,psi-mi:MI:0915,biogrid,256425,0.478685700642917,9371,5868,55849,68142,16569,271457,affinity chromatography technology
P13639,Q86VP6,EF2_HUMAN(gene name),CAND1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,690990,0.478685700642917,1938,55832,134867,10202,13629,71902,affinity chromatography technology
P14136,Q13148,GFAP_HUMAN(gene name),TADBP_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:29715546,9606,9606,psi-mi:MI:0915,biogrid,2454708,0.478685700642917,2670,23435,1554,7221,14580,230908,affinity chromatography technology
P15880,Q13148,RS2_HUMAN(gene name),TADBP_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:20020773,9606,9606,psi-mi:MI:0915,biogrid,913244,0.478685700642917,6187,23435,37714,7221,16898,230908,affinity chromatography technology
P15880,Q13616,RS2_HUMAN(gene name),CUL1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,689078,0.478685700642917,6187,8454,37714,2663,16898,26965,affinity chromatography technology
P15880,Q13617,RS2_HUMAN(gene name),CUL2_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,688258,0.478685700642917,6187,8453,37714,2662,16898,71745,affinity chromatography technology
P15880,Q13618,RS2_HUMAN(gene name),CUL3_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,687036,0.478685700642917,6187,8452,37714,2661,16898,26554,affinity chromatography technology
P18507,P27824,GBRG2_HUMAN(gene name),CALX_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:28514442,9606,9606,psi-mi:MI:0915,biogrid,2253429,0.478685700642917,2566,821,22443,1324,14406,12330,affinity chromatography technology
P17252,P61981,KPCA_HUMAN(gene name),1433G_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:10433554,9606,9606,psi-mi:MI:0915,biogrid,280346,0.478685700642917,5578,7532,55679,22725,18750,22628,affinity chromatography technology
P17252,P63104,KPCA_HUMAN(gene name),1433Z_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:11950841,9606,9606,psi-mi:MI:0915,biogrid,303654,0.478685700642917,5578,7534,55679,56528,18750,22631,affinity chromatography technology
P17252,P63244,KPCA_HUMAN(gene name),RACK1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:12435334,9606,9606,psi-mi:MI:0915,biogrid,303663,0.478685700642917,5578,10399,55679,4446,18750,14694,affinity chromatography technology
P17252,Q02978,KPCA_HUMAN(gene name),M2OM_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26186194,9606,9606,psi-mi:MI:0915,biogrid,1182065,0.478685700642917,5578,8402,55679,2637,18750,67863,affinity chromatography technology
O00764,P63104,PDXK_HUMAN(gene name),1433Z_HUMAN(gene name),-,-,psi-mi:MI:0096,-,pubmed:15161933,9606,9606,psi-mi:MI:0915,mint,3304733,0.478685700642917,8566,7534,2731,56528,216134,22631,pull down
O00764,Q13616,PDXK_HUMAN(gene name),CUL1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,689161,0.478685700642917,8566,8454,2731,2663,216134,26965,affinity chromatography technology
O00764,Q13618,PDXK_HUMAN(gene name),CUL3_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,686444,0.478685700642917,8566,8452,2731,2661,216134,26554,affinity chromatography technology
O14980,O95782,XPO1_HUMAN(gene name),AP2A1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26673895,9606,9606,psi-mi:MI:0915,biogrid,1439687,0.478685700642917,7514,160,2554,68997,103573,11771,affinity chromatography technology
O14980,Q07157,XPO1_HUMAN(gene name),ZO1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26673895,9606,9606,psi-mi:MI:0915,biogrid,1439794,0.478685700642917,7514,7082,2554,2445,103573,21872,affinity chromatography technology
O14980,Q15436,XPO1_HUMAN(gene name),SC23A_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26673895,9606,9606,psi-mi:MI:0915,biogrid,1439323,0.478685700642917,7514,10484,2554,4642,103573,20334,affinity chromatography technology
O14980,Q15437,XPO1_HUMAN(gene name),SC23B_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26673895,9606,9606,psi-mi:MI:0915,biogrid,1439371,0.478685700642917,7514,10483,2554,74571,103573,27054,affinity chromatography technology
O14980,Q6AWC2,XPO1_HUMAN(gene name),WWC2_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26673895,9606,9606,psi-mi:MI:0915,biogrid,1439414,0.478685700642917,7514,80014,2554,32618,103573,52357,affinity chromatography technology
O14980,Q8IX03,XPO1_HUMAN(gene name),KIBRA_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26673895,9606,9606,psi-mi:MI:0915,biogrid,1439509,0.478685700642917,7514,23286,2554,69180,103573,211652,affinity chromatography technology
O14980,Q8N8S7,XPO1_HUMAN(gene name),ENAH_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26673895,9606,9606,psi-mi:MI:0915,biogrid,1439520,0.478685700642917,7514,55740,2554,134005,103573,13800,affinity chromatography technology
O14980,Q92997,XPO1_HUMAN(gene name),DVL3_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26673895,9606,9606,psi-mi:MI:0915,biogrid,1439249,0.478685700642917,7514,1857,2554,20928,103573,13544,affinity chromatography technology
O14980,Q93008,XPO1_HUMAN(gene name),USP9X_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26673895,9606,9606,psi-mi:MI:0915,biogrid,1439790,0.478685700642917,7514,8239,2554,3418,103573,22284,affinity chromatography technology
O14980,Q96CW1,XPO1_HUMAN(gene name),AP2M1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26673895,9606,9606,psi-mi:MI:0915,biogrid,1439311,0.478685700642917,7514,1173,2554,3000,103573,11773,affinity chromatography technology
O14980,Q9UEY8,XPO1_HUMAN(gene name),ADDG_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26673895,9606,9606,psi-mi:MI:0915,biogrid,1439342,0.478685700642917,7514,120,2554,40893,103573,27360,affinity chromatography technology
O14980,Q9UI08,XPO1_HUMAN(gene name),EVL_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26673895,9606,9606,psi-mi:MI:0915,biogrid,1440130,0.478685700642917,7514,51466,2554,56752,103573,14026,affinity chromatography technology
O14980,Q9Y6I3,XPO1_HUMAN(gene name),EPN1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26673895,9606,9606,psi-mi:MI:0915,biogrid,1439396,0.478685700642917,7514,29924,2554,32172,103573,13854,affinity chromatography technology
O15205,P17980,UBD_HUMAN(gene name),PRS6A_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:22072791,9606,9606,psi-mi:MI:0915,biogrid,591078,0.478685700642917,10537,5702,4665,2097,24108,19182,affinity chromatography technology
O15205,Q13501,UBD_HUMAN(gene name),SQSTM_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:25422469,9606,9606,psi-mi:MI:0915,biogrid,2455946,0.478685700642917,10537,8878,4665,31202,24108,18412,affinity chromatography technology
O60488,P63104,ACSL4_HUMAN(gene name),1433Z_HUMAN(gene name),-,-,psi-mi:MI:0096,-,pubmed:15161933,9606,9606,psi-mi:MI:0915,mint,3304385,0.478685700642917,2182,7534,56282,56528,50790,22631,pull down
O60645,Q13049,EXOC3_HUMAN(gene name),TRI32_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:27173435,9606,9606,psi-mi:MI:0915,biogrid,2332674,0.478685700642917,11336,22954,38296,36327,211446,69807,affinity chromatography technology
O75340,P63104,PDCD6_HUMAN(gene name),1433Z_HUMAN(gene name),-,-,psi-mi:MI:0096,-,pubmed:15161933,9606,9606,psi-mi:MI:0915,mint,3296286,0.478685700642917,10016,7534,7880,56528,18570,22631,pull down
O75340,Q15436,PDCD6_HUMAN(gene name),SC23A_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:27716508,9606,9606,psi-mi:MI:0915,biogrid,2451124,0.478685700642917,10016,10484,7880,4642,18570,20334,affinity chromatography technology
O75382,Q13618,TRIM3_HUMAN(gene name),CUL3_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:25011449,9606,9606,psi-mi:MI:0915,biogrid,956832,0.478685700642917,10612,8452,21290,2661,55992,26554,affinity chromatography technology
P05129,P14867,KPCG_HUMAN(gene name),GBRA1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:12091471,9606,9606,psi-mi:MI:0915,biogrid,315347,0.478685700642917,5582,2554,20602,629,18752,14394,affinity chromatography technology
P05129,P48169,KPCG_HUMAN(gene name),GBRA4_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:12091471,9606,9606,psi-mi:MI:0915,biogrid,315349,0.478685700642917,5582,2557,20602,631,18752,14397,affinity chromatography technology
P06753,P47755,TPM3_HUMAN(gene name),CAZA2_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:26496610,9606,9606,psi-mi:MI:0915,biogrid,1447911,0.478685700642917,7170,830,81889,55956,59069,12343,affinity chromatography technology
P06753,Q13618,TPM3_HUMAN(gene name),CUL3_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,686582,0.478685700642917,7170,8452,81889,2661,59069,26554,affinity chromatography technology
P07737,P63104,PROF1_HUMAN(gene name),1433Z_HUMAN(gene name),-,-,psi-mi:MI:0096,-,pubmed:15161933,9606,9606,psi-mi:MI:0915,mint,3298189,0.478685700642917,5216,7534,3684,56528,18643,22631,pull down
P07737,Q13618,PROF1_HUMAN(gene name),CUL3_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,687073,0.478685700642917,5216,8452,3684,2661,18643,26554,affinity chromatography technology
P11021,Q13148,BIP_HUMAN(gene name),TADBP_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:20020773,9606,9606,psi-mi:MI:0915,biogrid,913265,0.478685700642917,3309,23435,3908,7221,14828,230908,affinity chromatography technology
P11021,Q13616,BIP_HUMAN(gene name),CUL1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,688995,0.478685700642917,3309,8454,3908,2663,14828,26965,affinity chromatography technology
P11021,Q13617,BIP_HUMAN(gene name),CUL2_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,688122,0.478685700642917,3309,8453,3908,2662,14828,71745,affinity chromatography technology
P11021,Q13618,BIP_HUMAN(gene name),CUL3_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,686707,0.478685700642917,3309,8452,3908,2661,14828,26554,affinity chromatography technology
P11021,Q86VP6,BIP_HUMAN(gene name),CAND1_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:21145461,9606,9606,psi-mi:MI:0915,biogrid,690784,0.478685700642917,3309,55832,3908,10202,14828,71902,affinity chromatography technology
P11021,Q9C0H5,BIP_HUMAN(gene name),RHG39_HUMAN(gene name),-,-,psi-mi:MI:0030,-,pubmed:30021884,9606,9606,psi-mi:MI:0915,intact,EBI-20933580,0.478685700642917,3309,80728,3908,27825,14828,223666,cross-linking study
P13639,P63104,EF2_HUMAN(gene name),1433Z_HUMAN(gene name),-,-,psi-mi:MI:0096,-,pubmed:15161933,9606,9606,psi-mi:MI:0915,mint,3297456,0.478685700642917,1938,7534,134867,56528,13629,22631,pull down
P13639,Q13148,EF2_HUMAN(gene name),TADBP_HUMAN(gene name),-,-,psi-mi:MI:0004,-,pubmed:20020773,9606,9606,psi-mi:MI:0915,biogrid,913313,0.478685700642917,1938,23435,134867,7221,13629,230908,affinity chromatography technology
